TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
TS_DHN_DAILY	0.002138	0.000006	40.000000	0.000000	0.000713	Infinity	0.000000	-1.000000	1.000000	0.000614	1.000000	0.033427	
TS_DHN_SEASONAL	671.926029	3.416573	25.000000	0.000000	1138.857677	Infinity	0.000000	-1.000000	1.000000	0.000583	1.000000	0.048263	
TS_HIGH_TEMP	0.001744	0.000017	25.000000	0.000000	0.000062	Infinity	0.000000	-1.000000	1.000000	0.002384	1.000000	0.048263	
GAS_STORAGE	10.325699	0.270361	50.000000	0.000000	206.513988	Infinity	0.000000	-1.000000	1.000000	0.000116	1.000000	0.028572	
H2_STORAGE	0.418723	0.002029	20.000000	0.000000	0.067645	Infinity	0.000000	-1.000000	1.000000	0.011299	1.000000	0.058246	
DIESEL_STORAGE	0.004915	0.000195	20.000000	0.000000	0.491468	Infinity	0.000000	-1.000000	1.000000	0.000170	1.000000	0.058246	
GASOLINE_STORAGE	0.004924	0.000195	20.000000	0.000000	0.492428	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
LFO_STORAGE	0.004968	0.000197	20.000000	0.000000	0.496835	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
AMMONIA_STORAGE	0.004967	0.000197	20.000000	0.000000	0.496727	Infinity	0.000000	-1.000000	1.000000	0.000032	1.000000	0.058246	
METHANOL_STORAGE	0.005190	0.000206	20.000000	0.000000	0.519007	Infinity	0.000000	-1.000000	1.000000	0.000061	1.000000	0.058246	
CO2_STORAGE	0.023689	0.000237	30.000000	0.000000	0.000479	Infinity	0.000000	-1.000000	1.000000	0.000010	1.000000	0.041639	
PT_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
ST_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
TS_COLD	0.012335	0.000148	20.000000	0.000000	0.000493	Infinity	0.000000	-1.000000	1.000000	0.002743	1.000000	0.058246	
CAES	0.020807	0.001699	50.000000	0.000000	0.000534	Infinity	0.000000	-1.000000	1.000000	0.011234	1.000000	0.028572	
EFFICIENCY	0.000000	0.000000	1.000000	0.000000	0.985222	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
DHN	3146.476813	0.000000	60.000000	0.000000	3.809847	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.025393	
GRID	82492.769229	0.000000	80.000000	0.000000	1.101092	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.021548	
PT_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
ST_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
H2_ELECTROLYSIS	274.630615	1.888086	15.000000	0.000000	0.098617	Infinity	0.000000	-1.000000	1.000000	0.894600	0.894600	0.074944	
SMR	0.013312	0.001106	25.000000	0.000000	0.000017	Infinity	0.000000	-1.000000	1.000000	0.071424	0.854840	0.048263	
H2_BIOMASS	0.000575	0.000023	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000577	0.854840	0.048263	
GASIFICATION_SNG	0.000788	0.000028	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.001428	0.844900	0.048263	
SYN_METHANATION	0.000121	0.000023	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000648	1.000000	0.033427	
BIOMETHANATION	0.000667	0.000008	20.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.003422	0.844900	0.058246	
BIO_HYDROLYSIS	650.161585	38.949353	15.000000	0.000000	0.358856	Infinity	0.000000	-1.000000	1.000000	0.844900	0.844900	0.074944	
PYROLYSIS_TO_LFO	0.001243	0.000030	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.003867	0.844900	0.048263	
PYROLYSIS_TO_FUELS	0.000486	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000327	0.844900	0.048263	
ATM_CCS	0.000468	0.000011	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000106	1.000000	0.033427	
INDUSTRY_CCS	0.000463	0.000011	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000212	1.000000	0.033427	
AMMONIA_TO_H2	0.000544	0.000044	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.002592	0.854840	0.048263	
