TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
TRUCK_DIESEL	0.000152	0.000008	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000497	0.092593	0.074944	0.000000
TRUCK_METHANOL	0.000008	0.000000	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000111	0.092593	0.074944	0.000000
TRUCK_FUEL_CELL	0.003497	0.000098	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.007663	0.092593	0.074944	0.000000
TRUCK_ELEC	0.000160	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000762	0.092593	0.074944	0.000000
TRUCK_NG	27825.425148	1453.265656	15.000000	0.000000	78.319706	Infinity	0.000000	1.000000	1.000000	0.092593	0.092593	0.074944	0.000000
HABER_BOSCH	0.001268	0.000022	20.000000	0.000000	0.000001	Infinity	0.000000	1.000000	1.000000	0.001975	0.994000	0.058246	0.000000
OIL_TO_HVC	1811.262569	8.461020	15.000000	0.000000	4.029057	Infinity	0.000000	0.842310	1.000000	0.994000	0.994000	0.074944	0.000000
GAS_TO_HVC	0.001237	0.000027	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001276	0.994000	0.048263	0.000000
BIOMASS_TO_HVC	2497.962480	39.222770	20.000000	0.000000	0.754284	Infinity	0.000000	0.157690	1.000000	0.994000	0.994000	0.058246	0.000000
METHANOL_TO_HVC	0.001363	0.000108	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.011760	0.994000	0.058246	0.000000
SYN_METHANOLATION	0.001957	0.000035	20.000000	0.000000	0.000001	Infinity	0.000000	0.000002	1.000000	0.003837	0.944300	0.058246	0.000000
METHANE_TO_METHANOL	0.007181	0.000249	25.000000	0.000000	0.000006	Infinity	0.000000	0.000028	1.000000	0.049853	0.844900	0.048263	0.000000
BIOMASS_TO_METHANOL	849.929650	6.834230	20.000000	0.000000	0.177512	Infinity	0.000000	0.999970	1.000000	0.994000	0.994000	0.058246	0.000000
DAM_STORAGE	0.000000	0.000000	1.000000	0.000000	43.041508	8970.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
PHS	696.145892	0.000000	50.000000	5.000000	6.499962	6.500000	0.000000	-1.000000	1.000000	0.020755	1.000000	0.028572	
BATT_LI	0.005287	0.000007	15.000000	0.000000	0.000011	Infinity	0.000000	-1.000000	1.000000	0.002688	1.000000	0.074944	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	166.640402	Infinity	0.000000	-1.000000	1.000000	0.003496	1.000000	1.015000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000017	Infinity	0.000000	-1.000000	1.000000	0.001217	1.000000	1.015000	
TS_DEC_DIRECT_ELEC	0.003325	0.000023	20.000000	0.000000	0.000175	Infinity	0.000000	-1.000000	1.000000	0.001010	1.000000	0.058246	
TS_DEC_HP_ELEC	1057.332549	7.402036	20.000000	0.000000	55.737087	Infinity	0.000000	-1.000000	1.000000	0.030976	1.000000	0.058246	
TS_DEC_THHP_GAS	116.269208	0.813962	20.000000	0.000000	6.129110	Infinity	0.000000	-1.000000	1.000000	0.049273	1.000000	0.058246	
TS_DEC_COGEN_GAS	0.003320	0.000023	20.000000	0.000000	0.000175	Infinity	0.000000	-1.000000	1.000000	0.001001	1.000000	0.058246	
TS_DEC_COGEN_OIL	0.003311	0.000023	20.000000	0.000000	0.000175	Infinity	0.000000	-1.000000	1.000000	0.000784	1.000000	0.058246	
TS_DEC_ADVCOGEN_GAS	0.003342	0.000023	20.000000	0.000000	0.000176	Infinity	0.000000	-1.000000	1.000000	0.000769	1.000000	0.058246	
TS_DEC_ADVCOGEN_H2	0.003321	0.000023	20.000000	0.000000	0.000175	Infinity	0.000000	-1.000000	1.000000	0.000486	1.000000	0.058246	
TS_DEC_BOILER_GAS	0.003315	0.000023	20.000000	0.000000	0.000175	Infinity	0.000000	-1.000000	1.000000	0.001005	1.000000	0.058246	
TS_DEC_BOILER_WOOD	0.003387	0.000024	20.000000	0.000000	0.000179	Infinity	0.000000	-1.000000	1.000000	0.000993	1.000000	0.058246	
TS_DEC_BOILER_OIL	0.003357	0.000024	20.000000	0.000000	0.000177	Infinity	0.000000	-1.000000	1.000000	0.000847	1.000000	0.058246	
TS_DHN_DAILY	0.005722	0.000016	40.000000	0.000000	0.001907	Infinity	0.000000	-1.000000	1.000000	0.000669	1.000000	0.033427	
TS_DHN_SEASONAL	758.313618	3.855832	25.000000	0.000000	1285.277318	Infinity	0.000000	-1.000000	1.000000	0.001133	1.000000	0.048263	
TS_HIGH_TEMP	58.428000	0.583655	25.000000	0.000000	2.084481	Infinity	0.000000	-1.000000	1.000000	0.027457	1.000000	0.048263	
GAS_STORAGE	488.023607	12.778059	50.000000	0.000000	9760.472144	Infinity	0.000000	-1.000000	1.000000	0.000126	1.000000	0.028572	
H2_STORAGE	0.035098	0.000170	20.000000	0.000000	0.005670	Infinity	0.000000	-1.000000	1.000000	0.000022	1.000000	0.058246	
DIESEL_STORAGE	0.012862	0.000511	20.000000	0.000000	1.286177	Infinity	0.000000	-1.000000	1.000000	0.000180	1.000000	0.058246	
GASOLINE_STORAGE	0.012833	0.000509	20.000000	0.000000	1.283280	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
LFO_STORAGE	0.013237	0.000525	20.000000	0.000000	1.323660	Infinity	0.000000	-1.000000	1.000000	0.000009	1.000000	0.058246	
AMMONIA_STORAGE	0.012715	0.000505	20.000000	0.000000	1.271453	Infinity	0.000000	-1.000000	1.000000	0.000029	1.000000	0.058246	
METHANOL_STORAGE	0.052028	0.002066	20.000000	0.000000	5.202775	Infinity	0.000000	-1.000000	1.000000	0.000195	1.000000	0.058246	
CO2_STORAGE	0.054489	0.000545	30.000000	0.000000	0.001101	Infinity	0.000000	-1.000000	1.000000	0.000017	1.000000	0.041639	
PT_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
ST_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
TS_COLD	0.028488	0.000342	20.000000	0.000000	0.001140	Infinity	0.000000	-1.000000	1.000000	0.002542	1.000000	0.058246	
CAES	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.028572	
EFFICIENCY	0.000000	0.000000	1.000000	0.000000	0.985222	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
DHN	5752.734438	0.000000	60.000000	0.000000	6.965581	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.025393	
GRID	100858.855380	0.000000	80.000000	0.000000	1.346238	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.021548	
PT_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
ST_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
H2_ELECTROLYSIS	0.001687	0.000012	15.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001667	0.894600	0.074944	
SMR	0.001369	0.000114	25.000000	0.000000	0.000002	Infinity	0.000000	-1.000000	1.000000	0.011871	0.854840	0.048263	
H2_BIOMASS	0.001292	0.000053	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000848	0.854840	0.048263	
GASIFICATION_SNG	0.001502	0.000052	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.001452	0.844900	0.048263	
SYN_METHANATION	0.000402	0.000077	40.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001653	1.000000	0.033427	
BIOMETHANATION	0.003720	0.000045	20.000000	0.000000	0.000003	Infinity	0.000000	-1.000000	1.000000	0.025363	0.844900	0.058246	
BIO_HYDROLYSIS	2936.905039	175.941727	15.000000	0.000000	1.621023	Infinity	0.000000	-1.000000	1.000000	0.844900	0.844900	0.074944	
PYROLYSIS_TO_LFO	0.002319	0.000055	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.005039	0.844900	0.048263	
PYROLYSIS_TO_FUELS	0.001682	0.000025	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001072	0.844900	0.048263	
ATM_CCS	0.001622	0.000039	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000375	1.000000	0.033427	
INDUSTRY_CCS	0.001767	0.000043	40.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001031	1.000000	0.033427	
AMMONIA_TO_H2	0.000781	0.000063	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001334	0.854840	0.048263	
