TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
BOAT_FREIGHT_METHANOL	0.000000	0.000000	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	0.000000	0.000000	0.114155	0.033427	0.000000
TRUCK_DIESEL	0.000012	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000071	0.092593	0.074944	0.000000
TRUCK_METHANOL	0.000948	0.000050	15.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.002577	0.092593	0.074944	0.000000
TRUCK_FUEL_CELL	0.033332	0.000935	15.000000	0.000000	0.000077	Infinity	0.000000	0.000000	1.000000	0.071866	0.092593	0.074944	0.000000
TRUCK_ELEC	0.001352	0.000036	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001691	0.092593	0.074944	0.000000
TRUCK_NG	98825.370669	5161.449156	15.000000	0.000000	278.161931	Infinity	0.000000	1.000000	1.000000	0.092593	0.092593	0.074944	0.000000
HABER_BOSCH	0.012765	0.000219	20.000000	0.000000	0.000013	Infinity	0.000000	1.000000	1.000000	0.092352	0.994000	0.058246	0.000000
OIL_TO_HVC	61.514384	0.287354	15.000000	0.000000	0.136835	Infinity	0.000000	0.031230	1.000000	0.993999	0.994000	0.074944	0.000000
GAS_TO_HVC	0.004257	0.000094	25.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.007646	0.994000	0.048263	0.000000
BIOMASS_TO_HVC	14057.139133	220.723868	20.000000	0.000000	4.244690	Infinity	0.000000	0.968769	1.000000	0.994000	0.994000	0.058246	0.000000
METHANOL_TO_HVC	0.003705	0.000293	20.000000	0.000000	0.000005	Infinity	0.000000	0.000001	1.000000	0.027993	0.994000	0.058246	0.000000
SYN_METHANOLATION	0.006558	0.000118	20.000000	0.000000	0.000002	Infinity	0.000000	0.000009	1.000000	0.014206	0.944300	0.058246	0.000000
METHANE_TO_METHANOL	231.692002	8.018278	25.000000	0.000000	0.191298	Infinity	0.000000	0.999970	1.000000	0.844899	0.844900	0.048263	0.000000
BIOMASS_TO_METHANOL	0.019263	0.000155	20.000000	0.000000	0.000004	Infinity	0.000000	0.000022	1.000000	0.034763	0.994000	0.058246	0.000000
DAM_STORAGE	0.000000	0.000000	1.000000	0.000000	1099.021059	8192.000000	0.000000	-1.000000	1.000000	0.000662	1.000000	1.015000	
PHS	5354.974304	0.000000	50.000000	20.000000	49.999760	50.000000	0.000000	-1.000000	1.000000	0.032220	1.000000	0.028572	
BATT_LI	0.019787	0.000024	15.000000	0.000000	0.000039	Infinity	0.000000	-1.000000	1.000000	0.012260	1.000000	0.074944	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	728.609314	Infinity	0.000000	-1.000000	1.000000	0.002839	1.000000	1.015000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
TS_DEC_DIRECT_ELEC	1519.239790	10.635695	20.000000	0.000000	80.086441	Infinity	0.000000	-1.000000	1.000000	0.028359	1.000000	0.058246	
TS_DEC_HP_ELEC	3723.903175	26.069815	20.000000	0.000000	196.304859	Infinity	0.000000	-1.000000	1.000000	0.035172	1.000000	0.058246	
TS_DEC_THHP_GAS	0.011273	0.000079	20.000000	0.000000	0.000594	Infinity	0.000000	-1.000000	1.000000	0.008731	1.000000	0.058246	
TS_DEC_COGEN_GAS	0.011090	0.000078	20.000000	0.000000	0.000585	Infinity	0.000000	-1.000000	1.000000	0.001562	1.000000	0.058246	
TS_DEC_COGEN_OIL	0.011040	0.000077	20.000000	0.000000	0.000582	Infinity	0.000000	-1.000000	1.000000	0.001400	1.000000	0.058246	
TS_DEC_ADVCOGEN_GAS	0.010934	0.000077	20.000000	0.000000	0.000576	Infinity	0.000000	-1.000000	1.000000	0.001227	1.000000	0.058246	
TS_DEC_ADVCOGEN_H2	0.010800	0.000076	20.000000	0.000000	0.000569	Infinity	0.000000	-1.000000	1.000000	0.000920	1.000000	0.058246	
TS_DEC_BOILER_GAS	0.010979	0.000077	20.000000	0.000000	0.000579	Infinity	0.000000	-1.000000	1.000000	0.002926	1.000000	0.058246	
TS_DEC_BOILER_WOOD	0.011028	0.000077	20.000000	0.000000	0.000581	Infinity	0.000000	-1.000000	1.000000	0.002448	1.000000	0.058246	
TS_DEC_BOILER_OIL	0.011018	0.000077	20.000000	0.000000	0.000581	Infinity	0.000000	-1.000000	1.000000	0.001858	1.000000	0.058246	
TS_DHN_DAILY	0.016410	0.000047	40.000000	0.000000	0.005470	Infinity	0.000000	-1.000000	1.000000	0.000822	1.000000	0.033427	
TS_DHN_SEASONAL	2234.748942	11.363130	25.000000	0.000000	3787.710071	Infinity	0.000000	-1.000000	1.000000	0.000886	1.000000	0.048263	
TS_HIGH_TEMP	0.036954	0.000369	25.000000	0.000000	0.001318	Infinity	0.000000	-1.000000	1.000000	0.038754	1.000000	0.048263	
GAS_STORAGE	1256.145674	32.890014	50.000000	0.000000	25122.913485	Infinity	0.000000	-1.000000	1.000000	0.000185	1.000000	0.028572	
H2_STORAGE	0.122693	0.000595	20.000000	0.000000	0.019821	Infinity	0.000000	-1.000000	1.000000	0.000031	1.000000	0.058246	
DIESEL_STORAGE	0.049327	0.001958	20.000000	0.000000	4.932654	Infinity	0.000000	-1.000000	1.000000	0.000126	1.000000	0.058246	
GASOLINE_STORAGE	0.049069	0.001948	20.000000	0.000000	4.906878	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
LFO_STORAGE	0.048691	0.001933	20.000000	0.000000	4.869062	Infinity	0.000000	-1.000000	1.000000	0.000019	1.000000	0.058246	
AMMONIA_STORAGE	0.048685	0.001933	20.000000	0.000000	4.868494	Infinity	0.000000	-1.000000	1.000000	0.000020	1.000000	0.058246	
METHANOL_STORAGE	2.002275	0.079490	20.000000	0.000000	200.227508	Infinity	0.000000	-1.000000	1.000000	0.000123	1.000000	0.058246	
CO2_STORAGE	0.177518	0.001775	30.000000	0.000000	0.003586	Infinity	0.000000	-1.000000	1.000000	0.000018	1.000000	0.041639	
PT_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
ST_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.048263	
TS_COLD	23515.196623	282.182359	20.000000	0.000000	940.607865	Infinity	0.000000	-1.000000	1.000000	0.011991	1.000000	0.058246	
CAES	389.368431	31.798055	50.000000	0.000000	9.999703	10.000000	0.000000	-1.000000	1.000000	0.040217	1.000000	0.028572	
EFFICIENCY	0.000000	0.000000	1.000000	0.000000	0.985222	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
DHN	12054.854913	0.000000	60.000000	0.000000	14.596376	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.025393	
GRID	143718.832721	0.000000	80.000000	0.000000	1.918321	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.021548	
PT_COLLECTOR	0.002586	0.000036	25.000000	0.000000	0.000001	20.000000	0.000000	-1.000000	1.000000	0.000767	1.000000	0.048263	
ST_COLLECTOR	1999.999994	100.000000	25.000000	0.000000	20.000000	20.000000	0.000000	-1.000000	1.000000	0.235681	1.000000	0.048263	
H2_ELECTROLYSIS	0.029095	0.000200	15.000000	0.000000	0.000010	Infinity	0.000000	-1.000000	1.000000	0.064617	0.894600	0.074944	
SMR	0.009477	0.000788	25.000000	0.000000	0.000012	Infinity	0.000000	-1.000000	1.000000	0.102507	0.854840	0.048263	
H2_BIOMASS	0.004462	0.000182	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.003946	0.854840	0.048263	
GASIFICATION_SNG	0.004705	0.000164	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.005278	0.844900	0.048263	
SYN_METHANATION	0.001289	0.000247	40.000000	0.000000	0.000004	Infinity	0.000000	-1.000000	1.000000	0.006152	1.000000	0.033427	
BIOMETHANATION	1867.432761	22.729442	20.000000	0.000000	1.664052	Infinity	0.000000	-1.000000	1.000000	0.844900	0.844900	0.058246	
BIO_HYDROLYSIS	0.009997	0.000599	15.000000	0.000000	0.000006	Infinity	0.000000	-1.000000	1.000000	0.046282	0.844900	0.074944	
PYROLYSIS_TO_LFO	0.007588	0.000182	25.000000	0.000000	0.000003	Infinity	0.000000	-1.000000	1.000000	0.019377	0.844900	0.048263	
PYROLYSIS_TO_FUELS	0.004474	0.000066	25.000000	0.000000	0.000002	Infinity	0.000000	-1.000000	1.000000	0.001977	0.844900	0.048263	
ATM_CCS	0.005297	0.000128	40.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.001806	1.000000	0.033427	
INDUSTRY_CCS	0.005187	0.000126	40.000000	0.000000	0.000002	Infinity	0.000000	-1.000000	1.000000	0.003256	1.000000	0.033427	
AMMONIA_TO_H2	0.002315	0.000188	25.000000	0.000000	0.000003	Infinity	0.000000	-1.000000	1.000000	0.003060	0.854840	0.048263	
